id,identifiant,numero,adresse,postal,commune,source,geom,date,x,y,k
0,0,0,0,0,0,0,0,0,654982.0008459671,6864451.173405688,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655308.9268878573,6863148.383786401,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655350.8381690372,6864187.419653475,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655617.9102467073,6863185.325184034,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654038.9066047911,6863589.007647349,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655464.2632281315,6863252.35703335,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655354.9470797358,6864087.062102932,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655010.9461141321,6863012.599497432,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654465.2042395549,6863438.138463338,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655955.1807893631,6863708.332843217,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654851.9419357512,6863586.918972705,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655465.0363836146,6863930.624285541,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655227.0144010587,6864114.710521763,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655527.754141123,6863796.551791938,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654167.5787317223,6863430.869202976,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655606.6075328244,6863163.662606161,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655120.4727215973,6863732.775992675,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654922.3308193412,6864330.873717197,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655382.1618658042,6863138.044155032,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655348.4977723139,6864180.177475328,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655052.5424330245,6863622.122340668,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654295.5916323666,6863741.439931546,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654957.5831199071,6863802.786533905,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655493.3884955614,6862989.58550668,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655279.4591441704,6863582.291196988,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655259.4145675157,6863544.674274071,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655281.391528097,6863441.143330861,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655134.157619882,6862970.230048522,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655261.0625778937,6864010.203001789,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654963.6920084712,6863737.922581939,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654687.1630891835,6863382.820913521,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655277.2208833755,6863136.951796955,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655618.5537551527,6863287.084802587,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655071.9805638517,6863624.321941325,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655381.1267880531,6863623.960701539,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,653993.0919533293,6863671.978792436,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654517.1851301113,6863202.219966614,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655034.839094324,6863462.919810119,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654086.1831202435,6863675.486018904,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655366.042264076,6863421.249379151,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655738.9042211603,6863012.540983542,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655136.9693231957,6862999.110016271,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655461.9423652705,6863847.8079683585,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655196.3043865564,6864431.480791141,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654873.4787938619,6863416.004975105,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655356.0152229518,6864151.832939564,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656206.2366346408,6863721.886004661,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655450.0952644285,6863840.2348978445,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655413.215940449,6863096.52884154,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655085.2410305609,6864364.326290593,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655551.8467822137,6864042.069383001,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655018.2234819961,6862959.650621418,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655420.6592929619,6863951.632950907,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654328.9042763045,6863189.69171564,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655255.7545388027,6864432.052961513,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654886.0463614452,6863411.913585379,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655020.4288100388,6864146.548072062,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655274.0474788245,6863448.036346762,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655601.7881307813,6863159.725913761,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655322.4523118926,6863358.198976744,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654963.4776991333,6863798.6677150475,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655168.6025632216,6862966.6772607,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654161.7953917903,6863421.089494088,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654882.9000475566,6863422.343593579,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654337.9427170423,6863333.265234874,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654045.4935732867,6863541.459821081,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655533.7938840158,6863059.399123066,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655386.6386086118,6863114.952895944,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655962.9319593284,6863642.5797658395,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655597.7973044919,6863626.23443813,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654239.7746251107,6863332.156839024,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655175.2429921336,6863416.542566117,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655514.2094080648,6863040.389219495,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655038.5207518339,6863588.379171319,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655904.0907294556,6863604.94615469,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655369.6330555136,6863930.252949897,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655576.4120847043,6862969.90920074,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655353.7481694486,6862961.155606434,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655906.5556211687,6863894.753532425,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654088.4198982125,6863572.156089107,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655365.8875336521,6863400.619626251,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655127.840647075,6863047.20026799,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654966.5544135676,6863778.799878077,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654970.7719069237,6863211.824102207,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654441.6413509647,6863721.060338675,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654596.5951314418,6863797.066349974,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654986.4198970532,6863053.497730303,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655005.401730586,6863486.928450423,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654009.5044491176,6863871.120433212,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655070.5643000876,6863452.958047075,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654740.9068779593,6863441.738068808,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655761.126528547,6863199.680625747,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655457.9013057677,6863813.643651273,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656080.7889619642,6863675.291246926,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655010.5461155688,6863584.977878265,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654037.1593925301,6863931.1754269395,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654119.5889040722,6863567.934100538,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654538.8944090711,6863801.14466773,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655441.6668583156,6864135.3628477,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655346.0933208806,6864047.988271362,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654217.8203224158,6863319.326709717,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654466.5245060895,6863409.710755261,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654842.6445281246,6863293.299627204,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654128.8674280604,6863608.223892849,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654899.271329136,6863629.416905662,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655709.8264473444,6863011.479689422,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656088.5889766512,6863816.509509939,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655098.1172159367,6863615.809388783,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655079.7870552399,6863850.408867201,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655393.3164607846,6863247.7524633,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655530.0153056072,6863228.177707658,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655291.0886467156,6864018.989339091,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655227.0608670624,6863917.647457247,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655059.0956494516,6864060.94482501,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654479.2690992377,6863224.350200065,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655393.1613744438,6863258.660394312,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655779.0160800337,6863178.3466746565,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655534.0334011412,6863180.080605459,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654585.2920775869,6863774.000843817,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654480.3341462793,6863686.298097226,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654966.968044829,6863208.072176536,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655379.396041223,6863967.0112149045,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655752.9421392498,6863556.88940635,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655031.0405393697,6863047.028187333,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656221.7086662932,6863766.190137254,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655057.482211945,6863129.036379107,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654964.7098205945,6863825.918351529,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655150.3147261869,6863055.998464204,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655038.0059509277,6864150.2816432305,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655371.4519887521,6863286.032457457,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655303.9497645543,6863402.871595465,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655049.611932563,6863852.2514265105,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654343.6959599727,6863375.397645964,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655972.969267492,6863689.27246829,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654412.266880082,6863829.955001627,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655038.1346938182,6864044.739106688,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654995.7963285561,6863770.162155304,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654993.7962973949,6863662.119597598,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654323.1430617659,6863870.611499075,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654447.1963217786,6863238.832930406,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656233.8813912116,6863765.281066023,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654248.4134966574,6863746.002654852,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654471.8736204845,6863431.699075426,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654060.0748553891,6863597.502870444,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655218.8868267349,6863869.643773253,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655200.4959045037,6862990.861106825,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655550.6438643415,6863190.736350766,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654423.8110375621,6863352.289536621,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655331.5985617038,6864141.018681229,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655145.865809134,6863460.983553077,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655007.6524234675,6863756.001008587,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655042.6109029476,6863415.044700972,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654412.7461015236,6863703.129084001,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656218.0516300612,6863733.956495048,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655074.9697658665,6864165.245935922,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654985.1646533692,6863432.318035314,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,653993.4845467613,6863602.963377812,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655482.0860186858,6863816.4475791985,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654839.9489626118,6864446.590666717,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654883.1204560258,6863399.653126517,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655443.0039357924,6863740.668740839,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654039.6637305305,6863853.670685809,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655367.417607015,6863294.652581565,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654848.9972329779,6863601.115924223,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655127.3212709245,6863832.075819513,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655136.5654008009,6863018.534866981,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655210.2182892304,6864401.837176383,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655669.4502083034,6863089.183903794,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655096.0524876068,6863332.087001558,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655541.1628266252,6864051.913010627,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654250.8992164228,6863746.745078555,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654921.935639273,6863466.4515690645,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655162.7549603493,6862985.489389538,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655358.2641722481,6863173.314895811,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655811.2647954839,6863154.524476126,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654361.803162518,6863365.698731181,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654941.2226469725,6863631.178247265,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655535.9921806403,6863186.832838635,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654207.5961114862,6863189.720520262,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654089.862748633,6863584.003164746,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655489.9534254359,6862992.647399187,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654066.4499022705,6863629.884047695,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655578.2232845736,6862985.906281442,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655283.7273857353,6863410.140061038,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655402.5546685177,6863754.361793762,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655450.4121215233,6863089.278879232,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655063.0037788091,6863616.0406374475,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655504.946343716,6863257.846054081,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655046.8578423216,6863050.178121904,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655812.2969874867,6863162.343926634,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654258.1238373525,6863294.758182417,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656027.071734426,6863748.389708307,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655194.7757697982,6863016.4621313205,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,653994.0336086083,6863880.903691665,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654145.4341596601,6863636.578904828,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655286.93722819,6863047.318268336,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655271.1781760557,6863136.799230688,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654008.2121207031,6863696.924797782,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655395.1847571529,6863240.419762569,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654907.0826388882,6863599.587962033,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655450.6042696234,6863292.725226398,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655284.6567984822,6863134.285491947,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656168.5965057205,6863928.638592398,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654312.2904124913,6863791.434905409,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,656320.0806719929,6863917.901141547,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654959.3624917095,6863642.309899858,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654532.0709764237,6863307.245383563,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655320.0344863451,6864470.774222115,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654475.9422579039,6863701.352537584,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654230.6381113786,6863325.715841068,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655729.496408526,6863139.328043136,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654377.8615830387,6863698.121683391,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654134.8687236827,6863781.452752304,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655382.0163058584,6863120.77365626,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655117.2937256672,6864051.740995781,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655735.2930436373,6863553.3707590215,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654438.9959914979,6863906.763463194,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654110.8267928603,6863614.116449087,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654992.7133873727,6863069.1159501085,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654857.31147048,6864451.32326908,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655422.3267415351,6863211.809281971,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655342.4102674277,6863933.81466921,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655528.670693887,6863214.831938542,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654279.1816637806,6863812.725651405,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,654020.7782117737,6863654.333697835,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655791.2676378584,6863200.835685484,3692,0.14355362946912242
0,0,0,0,0,0,0,0,0,655264.1282118051,6863141.665559774,3692,0.14355362946912242
